STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt,AGE_LABEL,amt_per_cnt
202604,경기도,광주시,3,4,8001,일반한식,61940000,1855,40대,33390.83557951482
202601,대전광역시,중구,3,2,8301,제과점,14870000,590,20대,25203.389830508473
202606,강원특별자치도,속초시,3,5,8006,서양음식,5920000,420,50대,14095.238095238095
202603,강원특별자치도,원주시,3,4,8001,일반한식,73190000,2051,40대,35685.03169185763
202603,서울특별시,성북구,3,2,8301,제과점,7150000,980,20대,7295.918367346939
202604,서울특별시,강북구,3,2,4020,슈퍼마켓,28080000,2273,20대,12353.717553893533
202604,강원특별자치도,강릉시,3,4,8301,제과점,2220000,174,40대,12758.620689655172
202603,경상북도,경주시,3,2,8021,스넥,10290000,637,20대,16153.846153846154
202602,부산광역시,서구,3,5,4020,슈퍼마켓,5640000,459,50대,12287.581699346405
202603,충청남도,태안군,3,5,8021,스넥,2980000,74,50대,40270.27027027027
202605,대구광역시,수성구,3,2,8006,서양음식,14210000,1313,20대,10822.543792840823
202603,전라남도,담양군,3,4,4020,슈퍼마켓,12860000,368,40대,34945.65217391304
202605,경기도,남양주시,3,6,8021,스넥,2360000,138,60대 이상,17101.44927536232
202605,경상북도,경주시,3,4,8301,제과점,12510000,797,40대,15696.361355081555
202602,전북특별자치도,완주군,3,4,4020,슈퍼마켓,19850000,1031,40대,19253.152279340447
202605,경기도,부천시 오정구,3,4,4010,편의점,19690000,2465,40대,7987.829614604462
202603,경기도,용인시 처인구,3,1,8021,스넥,620000,63,20대 이하,9841.269841269841
202606,충청남도,당진시,3,3,8005,중국음식,9850000,292,30대,33732.87671232877
202601,경상북도,고령군,3,6,4020,슈퍼마켓,6280000,313,60대 이상,20063.897763578276
202605,충청남도,보령시,3,4,4020,슈퍼마켓,18110000,689,40대,26284.470246734396
202606,충청남도,논산시,3,5,4020,슈퍼마켓,19910000,914,50대,21783.36980306346
202602,경상북도,청도군,3,3,4010,편의점,1960000,191,30대,10261.780104712041
202601,경기도,수원시 권선구,3,4,8301,제과점,5390000,394,40대,13680.203045685279
202603,대구광역시,중구,3,2,8004,일식회집,9730000,302,20대,32218.543046357616
202603,전북특별자치도,전주시 완산구,3,1,4004,대형할인점,3290000,102,20대 이하,32254.901960784315
202602,경기도,평택시,3,1,4020,슈퍼마켓,5790000,482,20대 이하,12012.448132780082
202606,전북특별자치도,고창군,3,4,8001,일반한식,8200000,333,40대,24624.624624624623
202603,인천광역시,중구,3,2,4020,슈퍼마켓,7210000,476,20대,15147.058823529413
202604,경기도,화성시 병점구,3,6,8006,서양음식,3030000,235,60대 이상,12893.617021276596
202603,광주광역시,광산구,3,1,4020,슈퍼마켓,19270000,1841,20대 이하,10467.13742531233
202602,충청북도,음성군,3,1,4020,슈퍼마켓,9920000,645,20대 이하,15379.84496124031
202603,경기도,안성시,3,4,8301,제과점,6010000,461,40대,13036.876355748373
202604,충청북도,옥천군,3,5,4020,슈퍼마켓,7690000,321,50대,23956.38629283489
202606,경상북도,영주시,3,3,8301,제과점,1050000,83,30대,12650.602409638554
202604,경기도,안양시 만안구,3,6,8006,서양음식,7050000,695,60대 이상,10143.884892086331
202602,부산광역시,영도구,3,6,8005,중국음식,2270000,90,60대 이상,25222.222222222223
202601,경기도,고양시 일산동구,3,6,8021,스넥,2320000,141,60대 이상,16453.90070921986
202606,충청남도,공주시,3,6,8021,스넥,4730000,282,60대 이상,16773.04964539007
202605,충청남도,부여군,3,4,8006,서양음식,4900000,382,40대,12827.225130890052
202606,대구광역시,달성군,3,6,4010,편의점,8790000,1001,60대 이상,8781.21878121878
202603,서울특별시,송파구,3,3,4004,대형할인점,18490000,646,30대,28622.291021671826
202601,서울특별시,성동구,3,6,8001,일반한식,25290000,683,60대 이상,37027.81844802343
202606,경상남도,양산시,3,5,8006,서양음식,7770000,720,50대,10791.666666666666
202601,강원특별자치도,양구군,3,5,8001,일반한식,7420000,186,50대,39892.47311827957
202603,부산광역시,북구,3,4,4010,편의점,14090000,1804,40대,7810.421286031042
202601,경기도,화성시 동탄구,3,3,8021,스넥,3190000,213,30대,14976.525821596244
202602,경상남도,진주시,3,5,8001,일반한식,39880000,873,50대,45681.5578465063
202604,서울특별시,송파구,3,2,8301,제과점,4330000,501,20대,8642.714570858283
202604,충청남도,홍성군,3,1,4020,슈퍼마켓,1870000,212,20대 이하,8820.754716981131
202605,경기도,오산시,3,6,8301,제과점,2770000,274,60대 이상,10109.48905109489
202601,경상북도,안동시,3,2,8021,스넥,680000,29,20대,23448.275862068964
202602,경상북도,성주군,3,5,8021,스넥,1040000,102,50대,10196.078431372549
202605,경기도,동두천시,3,2,8001,일반한식,4970000,187,20대,26577.54010695187
202606,부산광역시,금정구,3,2,4004,대형할인점,19430000,861,20대,22566.78281068525
202603,전라남도,장성군,3,5,8006,서양음식,4050000,297,50대,13636.363636363636
202606,충청남도,보령시,3,1,8006,서양음식,460000,28,20대 이하,16428.571428571428
202606,경상북도,봉화군,3,6,4020,슈퍼마켓,4110000,154,60대 이상,26688.31168831169
202602,부산광역시,서구,3,3,8021,스넥,2560000,192,30대,13333.333333333334
202605,경기도,가평군,3,4,4010,편의점,14670000,1301,40대,11275.941583397387
202606,충청북도,진천군,3,2,8001,일반한식,21040000,977,20대,21535.312180143297
202603,서울특별시,관악구,3,3,8021,스넥,7710000,691,30대,11157.742402315485
202605,경기도,양평군,3,5,4010,편의점,9330000,909,50대,10264.026402640264
202601,서울특별시,성북구,3,3,8301,제과점,4280000,460,30대,9304.347826086956
202604,경기도,용인시 기흥구,3,5,8006,서양음식,7590000,798,50대,9511.278195488721
202604,충청남도,천안시 동남구,3,4,8005,중국음식,15150000,415,40대,36506.02409638554
202603,경기도,용인시 기흥구,3,5,4004,대형할인점,9340000,331,50대,28217.522658610273
202604,부산광역시,사상구,3,2,8021,스넥,4600000,320,20대,14375.0
202603,인천광역시,남동구,3,4,8004,일식회집,10790000,162,40대,66604.93827160494
202603,서울특별시,은평구,3,3,8301,제과점,3470000,389,30대,8920.308483290488
202605,강원특별자치도,원주시,3,4,8301,제과점,6390000,501,40대,12754.491017964072
202605,세종특별자치시,세종특별자치시,3,1,8006,서양음식,1240000,128,20대 이하,9687.5
202606,울산광역시,중구,3,3,4020,슈퍼마켓,14830000,894,30대,16588.36689038031
202604,경기도,양주시,3,1,8005,중국음식,200000,16,20대 이하,12500.0
202606,경기도,고양시 일산동구,3,2,8301,제과점,990000,101,20대,9801.980198019803
202605,광주광역시,서구,3,1,8005,중국음식,430000,25,20대 이하,17200.0
202605,경기도,용인시 수지구,3,4,8001,일반한식,26420000,869,40대,30402.761795166858
202601,부산광역시,사상구,3,5,8005,중국음식,2500000,77,50대,32467.532467532466
202603,경기도,화성시 동탄구,3,6,8021,스넥,1400000,108,60대 이상,12962.962962962964
202604,전북특별자치도,남원시,3,4,8006,서양음식,5270000,517,40대,10193.423597678917
202601,서울특별시,종로구,3,5,8021,스넥,5770000,363,50대,15895.316804407714
202605,서울특별시,강남구,3,5,4004,대형할인점,29820000,752,50대,39654.255319148935
202606,강원특별자치도,태백시,3,3,8021,스넥,810000,23,30대,35217.391304347824
202603,전라남도,구례군,3,6,8301,제과점,1020000,35,60대 이상,29142.85714285714
202601,경기도,수원시 장안구,3,4,8301,제과점,3490000,317,40대,11009.463722397477
202606,경상북도,봉화군,3,6,8001,일반한식,3960000,108,60대 이상,36666.666666666664
202603,경상북도,김천시,3,1,8001,일반한식,3590000,94,20대 이하,38191.48936170213
202602,경상북도,영천시,3,3,8006,서양음식,9030000,527,30대,17134.72485768501
202605,부산광역시,동구,3,2,8001,일반한식,11220000,457,20대,24551.422319474837
202601,광주광역시,광산구,3,6,8004,일식회집,1340000,24,60대 이상,55833.333333333336
202604,충청북도,청주시 상당구,3,4,8301,제과점,4070000,331,40대,12296.07250755287
202604,울산광역시,동구,3,4,8006,서양음식,8020000,635,40대,12629.92125984252
202601,전북특별자치도,전주시 완산구,3,4,8004,일식회집,6080000,103,40대,59029.12621359223
202605,경상북도,예천군,3,5,8006,서양음식,1090000,92,50대,11847.826086956522
202601,울산광역시,동구,3,6,8006,서양음식,3030000,239,60대 이상,12677.824267782427
202606,전라남도,화순군,3,6,8021,스넥,910000,47,60대 이상,19361.702127659573
202606,경기도,이천시,3,3,8005,중국음식,8290000,292,30대,28390.41095890411
202603,부산광역시,동래구,3,3,8004,일식회집,2950000,63,30대,46825.39682539683
202602,충청북도,제천시,3,2,8001,일반한식,8410000,267,20대,31498.12734082397
202601,충청북도,진천군,3,4,8301,제과점,4730000,325,40대,14553.846153846154
202603,서울특별시,마포구,3,4,4004,대형할인점,12880000,475,40대,27115.78947368421
202606,대전광역시,유성구,3,3,4020,슈퍼마켓,25320000,1651,30대,15336.159903089037
202603,대구광역시,달성군,3,6,4004,대형할인점,7280000,275,60대 이상,26472.727272727272
202606,경상남도,창원시 진해구,3,5,8021,스넥,3450000,192,50대,17968.75
202603,대구광역시,군위군,3,3,4010,편의점,2360000,229,30대,10305.676855895197
202603,경상남도,고성군,3,3,8006,서양음식,1760000,102,30대,17254.901960784315
202603,전라남도,나주시,3,6,8005,중국음식,3030000,94,60대 이상,32234.042553191488
202603,경기도,화성시 동탄구,3,3,4004,대형할인점,19510000,375,30대,52026.666666666664
202602,강원특별자치도,화천군,3,2,4010,편의점,1720000,203,20대,8472.906403940886
202606,전북특별자치도,완주군,3,2,8001,일반한식,9780000,485,20대,20164.94845360825
202603,광주광역시,북구,3,6,4004,대형할인점,9020000,373,60대 이상,24182.30563002681
202601,강원특별자치도,강릉시,3,3,4020,슈퍼마켓,32770000,1122,30대,29206.773618538326
202602,전라남도,곡성군,3,2,8021,스넥,420000,49,20대,8571.42857142857
202603,경기도,성남시 중원구,3,5,8021,스넥,3420000,226,50대,15132.743362831858
202601,경기도,양주시,3,1,4010,편의점,12140000,2267,20대 이하,5355.094838994266
202606,경상남도,창녕군,3,6,4020,슈퍼마켓,6770000,248,60대 이상,27298.387096774193
202603,강원특별자치도,강릉시,3,3,4004,대형할인점,11440000,234,30대,48888.88888888889
202603,경기도,파주시,3,2,8021,스넥,6600000,342,20대,19298.245614035088
202606,서울특별시,중구,3,4,4010,편의점,71060000,7109,40대,9995.779997186664
202603,전북특별자치도,완주군,3,3,4010,편의점,18740000,2055,30대,9119.221411192215
202606,경기도,안산시 단원구,3,4,8006,서양음식,121900000,11001,40대,11080.810835378601
202606,제주특별자치도,제주시,3,4,8001,일반한식,1841560000,48931,40대,37635.85457072204
202601,서울특별시,종로구,3,5,8301,제과점,4560000,383,50대,11906.005221932115
202603,광주광역시,북구,3,3,8001,일반한식,63500000,2135,30대,29742.388758782203
202604,경기도,수원시 장안구,3,5,8006,서양음식,11430000,1192,50대,9588.926174496644
202604,경기도,성남시 분당구,3,2,8005,중국음식,1730000,90,20대,19222.222222222223
202604,경기도,안산시 단원구,3,2,4010,편의점,197900000,25011,20대,7912.51849186358
202604,대구광역시,달서구,3,5,8001,일반한식,85420000,2417,50대,35341.33223003724
202601,서울특별시,강남구,3,2,8001,일반한식,90150000,3249,20대,27746.999076638967
202605,경기도,양주시,3,4,4010,편의점,38090000,3987,40대,9553.549034361675
202606,충청남도,아산시,3,6,8001,일반한식,74800000,2028,60대 이상,36883.629191321495
202605,경기도,화성시 만세구,3,4,4010,편의점,273080000,27237,40대,10026.067481734406
202603,광주광역시,동구,3,3,4010,편의점,18410000,2007,30대,9172.894867962132
202603,강원특별자치도,원주시,3,5,4020,슈퍼마켓,68770000,2288,50대,30056.81818181818
202603,인천광역시,부평구,3,6,4020,슈퍼마켓,156260000,8072,60대 이상,19358.275520317147
202605,충청북도,진천군,3,3,4010,편의점,110860000,12288,30대,9021.809895833334
202605,광주광역시,북구,3,4,4020,슈퍼마켓,73950000,4523,40대,16349.767853194782
202604,부산광역시,부산진구,3,5,4020,슈퍼마켓,28450000,1920,50대,14817.708333333334
202603,경상북도,김천시,3,5,8001,일반한식,20610000,504,50대,40892.857142857145
202601,경기도,남양주시,3,2,8005,중국음식,3110000,182,20대,17087.91208791209
202606,경상남도,양산시,3,4,4010,편의점,43060000,4933,40대,8728.968173525238
202604,경기도,성남시 중원구,3,4,4020,슈퍼마켓,14920000,776,40대,19226.80412371134
202602,경기도,수원시 장안구,3,4,4020,슈퍼마켓,32930000,1615,40대,20390.092879256965
202601,광주광역시,광산구,3,2,4010,편의점,197030000,23131,20대,8518.006138947732
202601,충청남도,아산시,3,4,4010,편의점,173540000,17299,40대,10031.793745303197
202606,경기도,화성시 동탄구,3,3,8001,일반한식,22760000,634,30대,35899.05362776025
202604,경기도,부천시 원미구,3,4,8021,스넥,8820000,596,40대,14798.657718120805
202601,전라남도,광양시,3,3,4020,슈퍼마켓,28420000,1487,30대,19112.306657700068
202605,대전광역시,유성구,3,3,8001,일반한식,47500000,1611,30대,29484.792054624457
202605,서울특별시,서초구,3,3,8301,제과점,8580000,917,30대,9356.59760087241
202603,강원특별자치도,삼척시,3,4,8006,서양음식,1930000,128,40대,15078.125
202605,충청북도,청주시 흥덕구,3,6,4004,대형할인점,49760000,1020,60대 이상,48784.313725490196
202601,전라남도,여수시,3,2,4010,편의점,55310000,4769,20대,11597.819249318516
202605,부산광역시,사하구,3,4,8001,일반한식,52150000,1423,40대,36647.926914968375
202601,제주특별자치도,서귀포시,3,4,8006,서양음식,142750000,11202,40대,12743.260132119265
202604,경기도,시흥시,3,2,8021,스넥,11110000,666,20대,16681.681681681683
202603,충청남도,보령시,3,3,4010,편의점,22640000,2154,30대,10510.677808727947
202606,서울특별시,영등포구,3,4,8006,서양음식,42540000,4385,40대,9701.254275940706
202605,대구광역시,중구,3,2,4010,편의점,70470000,5451,20대,12927.903137039075
202601,인천광역시,중구,3,5,8006,서양음식,30350000,2365,50대,12832.980972515856
202601,경기도,부천시 소사구,3,3,4010,편의점,46490000,4901,30대,9485.819220567231
202605,전북특별자치도,전주시 덕진구,3,2,4020,슈퍼마켓,42540000,3316,20대,12828.709288299156
202602,충청남도,서천군,3,4,8006,서양음식,1870000,142,40대,13169.014084507042
202602,충청남도,홍성군,3,5,8004,일식회집,10680000,63,50대,169523.80952380953
202603,부산광역시,동래구,3,3,4010,편의점,12300000,1566,30대,7854.406130268199
202601,서울특별시,서초구,3,2,8006,서양음식,39590000,3465,20대,11425.685425685426
202601,경기도,의정부시,3,2,8001,일반한식,33530000,1344,20대,24947.916666666668
202605,서울특별시,광진구,3,2,8021,스넥,14510000,1156,20대,12551.90311418685
202601,서울특별시,노원구,3,2,8006,서양음식,11410000,1344,20대,8489.583333333334
202602,충청북도,청주시 상당구,3,6,8301,제과점,5780000,428,60대 이상,13504.672897196262
202602,제주특별자치도,제주시,3,5,8021,스넥,127510000,6935,50대,18386.44556596972
202601,부산광역시,동구,3,2,8001,일반한식,8540000,323,20대,26439.628482972137
202606,경기도,시흥시,3,4,8301,제과점,18470000,1827,40대,10109.469074986317
202605,경기도,부천시 소사구,3,1,4010,편의점,8200000,1511,20대 이하,5426.8696227663795
202605,부산광역시,기장군,3,3,8006,서양음식,19400000,1507,30대,12873.258128732581
202601,부산광역시,해운대구,3,2,8021,스넥,6830000,567,20대,12045.855379188713
202605,경상남도,창원시 성산구,3,5,8006,서양음식,9100000,1043,50대,8724.832214765102
202602,전라남도,나주시,3,3,8005,중국음식,2490000,76,30대,32763.157894736843
202602,부산광역시,사상구,3,6,4010,편의점,7240000,887,60대 이상,8162.344983089064
202603,경기도,김포시,3,6,8006,서양음식,18920000,1440,60대 이상,13138.888888888889
202604,서울특별시,중구,3,5,4010,편의점,35270000,3624,50대,9732.33995584989
202602,서울특별시,용산구,3,6,8001,일반한식,23310000,650,60대 이상,35861.53846153846
202603,강원특별자치도,원주시,3,5,8001,일반한식,101900000,2619,50대,38907.98014509355
202604,대구광역시,북구,3,6,8005,중국음식,2710000,139,60대 이상,19496.40287769784
202604,서울특별시,강남구,3,6,4010,편의점,27840000,3379,60대 이상,8239.124001183782
202604,인천광역시,서구,3,5,4010,편의점,60670000,6519,50대,9306.642123025003
202601,서울특별시,강서구,3,5,4020,슈퍼마켓,27590000,1730,50대,15947.976878612717
202605,강원특별자치도,홍천군,3,6,4010,편의점,4890000,454,60대 이상,10770.925110132159
202605,경기도,화성시 동탄구,3,4,8006,서양음식,19240000,1383,40대,13911.7859725235
202605,서울특별시,동작구,3,4,8006,서양음식,12380000,1392,40대,8893.67816091954
202601,서울특별시,은평구,3,4,4010,편의점,17750000,2090,40대,8492.822966507178
202603,서울특별시,광진구,3,3,4010,편의점,46380000,5268,30대,8804.100227790434
202601,광주광역시,북구,3,3,4010,편의점,47240000,5795,30대,8151.855047454702
202605,인천광역시,부평구,3,2,4020,슈퍼마켓,34330000,2342,20대,14658.411614005125
202605,서울특별시,강남구,3,6,8006,서양음식,93060000,6815,60대 이상,13655.172413793103
202604,서울특별시,강남구,3,3,8001,일반한식,167350000,4970,30대,33672.03219315896
202604,서울특별시,서초구,3,3,8301,제과점,7940000,884,30대,8981.900452488688
202601,서울특별시,관악구,3,4,8005,중국음식,9990000,272,40대,36727.94117647059
202602,서울특별시,종로구,3,5,8301,제과점,4400000,346,50대,12716.763005780347
202606,경상북도,포항시 남구,3,3,4010,편의점,30470000,3336,30대,9133.693045563548
202605,충청남도,서산시,3,5,4020,슈퍼마켓,28960000,1236,50대,23430.42071197411
202604,경기도,성남시 분당구,3,4,8001,일반한식,35880000,1031,40대,34801.1639185257
202602,인천광역시,부평구,3,4,8006,서양음식,32160000,3021,40대,10645.481628599802
202605,세종특별자치시,세종특별자치시,3,4,4020,슈퍼마켓,40520000,2089,40대,19396.840593585446
202601,서울특별시,금천구,3,6,8005,중국음식,17850000,415,60대 이상,43012.048192771086
202601,경기도,화성시 만세구,3,4,4020,슈퍼마켓,398960000,15648,40대,25495.910020449897
202606,부산광역시,수영구,3,3,8001,일반한식,49580000,1193,30대,41559.09471919531
202605,경기도,고양시 덕양구,3,4,4010,편의점,30070000,3009,40대,9993.353273512796
202603,서울특별시,성동구,3,2,8001,일반한식,58650000,2309,20대,25400.606323083586
202605,경상남도,진주시,3,1,8006,서양음식,1980000,128,20대 이하,15468.75
202605,광주광역시,동구,3,2,4010,편의점,41130000,4325,20대,9509.826589595375
202604,전북특별자치도,완주군,3,5,8301,제과점,980000,71,50대,13802.81690140845
202606,경상북도,칠곡군,3,3,4004,대형할인점,2890000,160,30대,18062.5
202605,충청남도,천안시 동남구,3,6,4010,편의점,19320000,2081,60대 이상,9283.998077847189
202601,대전광역시,유성구,3,6,8001,일반한식,53490000,1439,60대 이상,37171.64697706741
202606,경기도,광주시,3,3,8006,서양음식,35240000,2971,30대,11861.326152810501
202606,부산광역시,사하구,3,4,4010,편의점,27460000,3215,40대,8541.213063763607
202606,서울특별시,금천구,3,6,8301,제과점,4250000,505,60대 이상,8415.841584158416
202601,제주특별자치도,서귀포시,3,5,8001,일반한식,600710000,14220,50대,42244.02250351617
202606,대전광역시,중구,3,6,4010,편의점,12910000,1646,60대 이상,7843.256379100851
202605,인천광역시,중구,3,2,8001,일반한식,38600000,1417,20대,27240.649258997884
202602,경기도,이천시,3,3,8006,서양음식,27740000,1775,30대,15628.169014084508
202604,서울특별시,종로구,3,1,4010,편의점,11920000,1822,20대 이하,6542.261251372119
202604,충청북도,제천시,3,1,8005,중국음식,350000,19,20대 이하,18421.052631578947
202601,세종특별자치시,세종특별자치시,3,4,8301,제과점,5870000,543,40대,10810.313075506445
202604,충청북도,청주시 흥덕구,3,1,4010,편의점,16060000,3184,20대 이하,5043.969849246231
202606,경기도,안성시,3,6,8301,제과점,2470000,182,60대 이상,13571.42857142857
202603,대구광역시,달서구,3,2,8005,중국음식,14560000,801,20대,18177.278401997504
202603,대구광역시,남구,3,3,4010,편의점,10800000,1449,30대,7453.416149068323
202604,경기도,화성시 병점구,3,3,8006,서양음식,7710000,746,30대,10335.120643431635
202603,경기도,부천시 소사구,3,6,4020,슈퍼마켓,58850000,4186,60대 이상,14058.767319636885
202606,대구광역시,동구,3,4,4020,슈퍼마켓,28640000,1598,40대,17922.403003754695
202601,경상북도,포항시 남구,3,3,4010,편의점,28930000,2889,30대,10013.845621322256
202602,경상남도,김해시,3,3,8005,중국음식,13760000,544,30대,25294.117647058825
202602,전라남도,담양군,3,4,4010,편의점,2820000,229,40대,12314.410480349345
202606,서울특별시,동작구,3,5,8006,서양음식,10220000,1232,50대,8295.454545454546
202605,부산광역시,남구,3,1,4010,편의점,15870000,2799,20대 이하,5669.882100750268
202606,전북특별자치도,익산시,3,6,4020,슈퍼마켓,66380000,2724,60대 이상,24368.57562408223
202606,부산광역시,해운대구,3,5,8001,일반한식,81980000,2146,50대,38201.30475302889
202605,전라남도,광양시,3,5,8021,스넥,3900000,247,50대,15789.473684210527
202605,서울특별시,강남구,3,3,8005,중국음식,18830000,619,30대,30420.032310177707
202606,대구광역시,달서구,3,6,8001,일반한식,87370000,2403,60대 이상,36358.71826883063
202604,경기도,이천시,3,3,8006,서양음식,26540000,2068,30대,12833.655705996132
202605,경상북도,김천시,3,3,8301,제과점,1570000,137,30대,11459.85401459854
202606,광주광역시,남구,3,5,8006,서양음식,11810000,1457,50대,8105.696636925189
202601,경상남도,남해군,3,6,8001,일반한식,16030000,318,60대 이상,50408.80503144654
202606,부산광역시,사하구,3,3,8004,일식회집,1750000,46,30대,38043.47826086957
202603,강원특별자치도,삼척시,3,3,4010,편의점,6550000,547,30대,11974.405850091407
202602,서울특별시,송파구,3,2,8001,일반한식,25010000,783,20대,31941.251596424012
202602,전라남도,함평군,3,1,8006,서양음식,250000,25,20대 이하,10000.0
202605,서울특별시,용산구,3,5,4004,대형할인점,10640000,326,50대,32638.036809815952
202601,광주광역시,동구,3,2,4010,편의점,38300000,3426,20대,11179.217746643315
202602,전북특별자치도,남원시,3,4,8001,일반한식,16410000,377,40대,43527.85145888594
202606,대구광역시,남구,3,3,4020,슈퍼마켓,9680000,722,30대,13407.202216066482
202602,경기도,안양시 동안구,3,4,8021,스넥,3160000,184,40대,17173.91304347826
202602,경상북도,포항시 남구,3,3,4020,슈퍼마켓,64300000,2845,30대,22601.054481546573
202604,전북특별자치도,군산시,3,4,8301,제과점,7270000,434,40대,16751.15207373272
202602,서울특별시,구로구,3,5,4004,대형할인점,107650000,2065,50대,52130.75060532687
202605,인천광역시,남동구,3,4,8001,일반한식,84280000,2233,40대,37742.94670846395
202603,광주광역시,남구,3,4,8301,제과점,5140000,388,40대,13247.422680412372
202605,광주광역시,동구,3,2,8301,제과점,3110000,258,20대,12054.263565891473
202602,경기도,화성시 효행구,3,4,4020,슈퍼마켓,38950000,1310,40대,29732.824427480915
202606,서울특별시,용산구,3,3,4020,슈퍼마켓,23620000,1504,30대,15704.787234042553
202601,경기도,오산시,3,4,8021,스넥,8020000,606,40대,13234.323432343233
202606,울산광역시,울주군,3,4,4020,슈퍼마켓,47480000,2655,40대,17883.239171374764
202602,서울특별시,강서구,3,2,8021,스넥,2490000,206,20대,12087.378640776698
202601,전라남도,목포시,3,5,8001,일반한식,101260000,2010,50대,50378.10945273632
202603,부산광역시,사상구,3,3,8001,일반한식,41270000,1276,30대,32343.260188087774
202604,대구광역시,달성군,3,3,8021,스넥,9830000,567,30대,17336.860670194004
202604,서울특별시,도봉구,3,6,8001,일반한식,18230000,566,60대 이상,32208.480565371025
202603,경기도,포천시,3,4,4020,슈퍼마켓,65610000,2356,40대,27848.04753820034
202604,경기도,김포시,3,5,8301,제과점,6130000,525,50대,11676.190476190477
202605,충청북도,음성군,3,3,8006,서양음식,55690000,3148,30대,17690.597204574333
202603,서울특별시,광진구,3,4,8021,스넥,5970000,473,40대,12621.564482029598
202605,경상남도,진주시,3,4,4004,대형할인점,25390000,698,40대,36375.358166189115
202604,충청북도,음성군,3,5,8006,서양음식,8540000,565,50대,15115.044247787611
202605,경기도,여주시,3,3,4004,대형할인점,94300000,874,30대,107894.73684210527
202601,경기도,여주시,3,2,8006,서양음식,8940000,544,20대,16433.823529411766
202603,부산광역시,영도구,3,3,8006,서양음식,6010000,575,30대,10452.173913043478
202602,인천광역시,동구,3,4,8005,중국음식,600000,30,40대,20000.0
202602,강원특별자치도,홍천군,3,3,4020,슈퍼마켓,10250000,779,30대,13157.894736842105
202603,인천광역시,미추홀구,3,2,8006,서양음식,26130000,2918,20대,8954.763536668952
202603,서울특별시,송파구,3,4,8001,일반한식,58020000,1714,40대,33850.64177362894
202602,서울특별시,강북구,3,2,8001,일반한식,14770000,525,20대,28133.333333333332
202606,광주광역시,동구,3,6,4010,편의점,7240000,919,60대 이상,7878.128400435256
202601,부산광역시,동구,3,6,4020,슈퍼마켓,13620000,963,60대 이상,14143.302180685358
202603,충청북도,청주시 서원구,3,4,4020,슈퍼마켓,31970000,1730,40대,18479.768786127166
202606,서울특별시,노원구,3,3,8021,스넥,3490000,239,30대,14602.510460251046
202603,대구광역시,달서구,3,4,4004,대형할인점,36760000,1080,40대,34037.03703703704
202606,서울특별시,중랑구,3,4,8006,서양음식,10870000,1092,40대,9954.212454212455
202606,경기도,가평군,3,4,8001,일반한식,21340000,431,40대,49512.76102088167
202602,부산광역시,북구,3,4,8006,서양음식,11490000,1277,40대,8997.650743931088
202602,경기도,광명시,3,4,8006,서양음식,11350000,957,40대,11859.97910135841
202604,강원특별자치도,횡성군,3,1,4010,편의점,980000,157,20대 이하,6242.03821656051
202601,전북특별자치도,군산시,3,4,8021,스넥,12260000,656,40대,18689.024390243903
202604,강원특별자치도,삼척시,3,5,8006,서양음식,1720000,124,50대,13870.967741935483
202605,충청남도,서산시,3,4,8001,일반한식,35780000,1020,40대,35078.43137254902
202606,인천광역시,남동구,3,5,8021,스넥,9110000,532,50대,17124.06015037594
202604,강원특별자치도,화천군,3,5,4010,편의점,2930000,305,50대,9606.557377049181
202606,울산광역시,남구,3,6,8301,제과점,3140000,251,60대 이상,12509.96015936255
202604,대구광역시,수성구,3,5,8006,서양음식,27840000,2304,50대,12083.333333333334
202604,경기도,부천시 소사구,3,6,8021,스넥,4870000,349,60대 이상,13954.154727793697
202601,전라남도,담양군,3,6,8001,일반한식,35600000,684,60대 이상,52046.783625731
202602,경기도,양주시,3,5,4010,편의점,19810000,1916,50대,10339.248434237996
202606,대전광역시,중구,3,2,4020,슈퍼마켓,7300000,564,20대,12943.262411347518
202606,강원특별자치도,강릉시,3,4,8301,제과점,3180000,220,40대,14454.545454545454
202605,서울특별시,영등포구,3,6,4004,대형할인점,33030000,1109,60대 이상,29783.588818755637
202606,서울특별시,동대문구,3,5,8005,중국음식,4200000,151,50대,27814.56953642384
202605,경상남도,통영시,3,5,4004,대형할인점,10300000,230,50대,44782.608695652176
202603,전북특별자치도,순창군,3,4,8005,중국음식,370000,16,40대,23125.0
202603,경상북도,성주군,3,3,4020,슈퍼마켓,39630000,1840,30대,21538.043478260868
202603,충청북도,단양군,3,4,8021,스넥,900000,55,40대,16363.636363636364
202601,부산광역시,해운대구,3,4,8021,스넥,10510000,742,40대,14164.420485175202
202606,경기도,부천시 오정구,3,5,4010,편의점,9740000,1200,50대,8116.666666666667
202605,전라남도,목포시,3,4,8001,일반한식,89410000,1755,40대,50945.86894586895
202604,경상북도,경산시,3,4,8021,스넥,4040000,338,40대,11952.662721893492
202602,경상북도,경산시,3,3,8301,제과점,5440000,490,30대,11102.040816326531
202606,경기도,고양시 일산서구,3,4,8301,제과점,1870000,154,40대,12142.857142857143
202605,광주광역시,서구,3,6,8301,제과점,6350000,502,60대 이상,12649.402390438247
202602,울산광역시,북구,3,5,8021,스넥,840000,43,50대,19534.883720930233
202605,경기도,부천시 원미구,3,2,4020,슈퍼마켓,29250000,2656,20대,11012.801204819278
